agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd,data_type_cd,parm_cd,stat_cd,ts_id,loc_web_ds,medium_grp_cd,parm_grp_cd,srs_id,access_cd,begin_date,end_date,count_nu
USGS,02469800,SATILPA CREEK NEAR COFFEEVILLE AL,ST,31.7443247,-88.0225066,U,NAD83,39.8,0.01,NGVD29,03160203,dv,00065,00003,2581,,wat,,17164583,0,1974-10-01,2023-07-26,17635
USGS,02470050,"TOMBIGBEE RIVER AT STEAMPLANT NR LEROY, AL",ST,31.48599734,-87.9088882,S,NAD83,,,,03160203,dv,00065,00003,2583,,wat,,17164583,0,2001-09-30,2023-07-26,7465
USGS,02470072,"BASSETT CREEK AT US HIGHWAY 43 NR THOMASVILLE, AL.",ST,31.86404249,-87.7472247,U,NAD83,292,1,NGVD29,03160203,dv,00065,00003,2584,,wat,,17164583,0,1995-10-01,2023-07-26,10036
USGS,02470630,MOBILE RIVER AT BARRY STEAMPLANT NR BUCKS (INTAKE),ES,31.00295846,-88.0111095,U,NAD83,,,,03160204,dv,00065,00003,2589,[(2)],wat,,17164583,0,2003-01-08,2023-07-26,6463
USGS,02470630,MOBILE RIVER AT BARRY STEAMPLANT NR BUCKS (INTAKE),ES,31.00295846,-88.0111095,U,NAD83,,,,03160204,dv,00065,00003,265026,,wat,,17164583,0,2003-07-30,2023-07-26,7134
USGS,02471001,CHICKASAW CREEK NEAR KUSHLA AL,ST,30.80296466,-88.1433355,U,NAD83,3.42,0.16,NAVD88,03160204,dv,00065,00003,2592,,wat,,17164583,0,1973-10-01,2023-07-26,17587
USGS,02471078,"FOWL RIVER AT HALF-MILE RD NEAR LAURENDINE, AL.",ST,30.50075106,-88.1813906,U,NAD83,16.96,0.01,NGVD29,03160205,dv,00065,00003,2598,,wat,,17164583,0,1995-03-10,2023-07-26,10235
USGS,02479945,"BIG CREEK AT COUNTY RD 63 NEAR WILMER, AL.",ST,30.85601968,-88.3338988,U,NAD83,125.15,0.16,NAVD88,03170008,dv,00065,00003,2605,,wat,,17164583,0,1990-06-22,2023-07-26,11985
USGS,02479980,"CROOKED CREEK NEAR FAIRVIEW, AL.",ST,30.78018805,-88.3188979,U,NAD83,115,1,NGVD29,03170008,dv,00065,00003,294053,,wat,,17164583,0,1990-06-22,2023-07-26,11868
USGS,03572690,"SOUTH SAUTY CREEK NEAR RAINSVILLE, ALA",ST,34.4986981,-85.9296966,S,NAD83,1100,20,NGVD29,06030001,dv,00065,00003,2619,,wat,,17164583,0,2011-06-01,2023-07-26,4297
USGS,03574500,PAINT ROCK RIVER NEAR WOODVILLE AL,ST,34.6242547,-86.3063737,U,NAD83,570.95,0.01,NGVD29,06030002,dv,00065,00003,2629,,wat,,17164583,0,1974-08-23,2023-07-26,17272
USGS,0357479650,"HESTER CREEK AT BUDDY WILLIAMSON RD NR PLEVNA, AL",ST,34.96092128,-86.4636024,S,NAD83,756.34,0.01,NGVD29,06030002,dv,00065,00003,227976,,wat,,17164583,0,2000-10-01,2023-07-26,6884
USGS,03575100,"FLINT RIVER AT BROWNSBORO, AL.",ST,34.7492568,-86.4466551,S,NAD83,615.92,0.01,NGVD29,06030002,dv,00065,00003,2633,,wat,,17164583,0,2000-10-01,2023-07-26,8152
USGS,03576250,LIMESTONE CREEK NEAR ATHENS AL,ST,34.751757,-86.8233348,S,NAD83,626.46,0.1,NAVD88,06030002,dv,00065,00003,2683,,wat,,17164583,0,1994-11-03,2023-07-26,10345
USGS,03576500,FLINT CREEK NEAR FALKVILLE AL,ST,34.37315189,-86.933617,U,NAD83,572.59,0.01,NGVD29,06030002,dv,00065,00003,2686,,wat,,17164583,0,1992-10-28,2023-07-26,6601
USGS,03577225,"SWAN CREEK BELOW ATHENS, ALA",ST,34.7639782,-86.9463954,U,NAD83,,,,06030002,dv,00065,00003,2693,,wat,,17164583,0,2009-06-25,2023-07-26,5118
USGS,03586500,BIG NANCE CREEK AT COURTLAND AL,ST,34.67009046,-87.3172429,U,NAD83,537.69,0.01,NAVD88,06030005,dv,00065,00003,2699,,wat,,17164583,0,1974-01-29,2023-07-26,15331
USGS,12010000,"NASELLE RIVER NEAR NASELLE, WA",ST,46.3739937,-123.743482,S,NAD83,24.31,0.04,NAVD88,17100106,dv,00065,00003,148369,,wat,,17164583,0,1995-10-14,2023-07-26,7576
USGS,12020000,"CHEHALIS RIVER NEAR DOTY, WA",ST,46.6173236,-123.277644,S,NAD83,0,5,NAVD88,17100103,dv,00065,00003,148399,"[NAVD 1988, Starting 5/8/2018]",wat,,17164583,0,1987-10-01,2023-07-26,12714
USGS,12020800,"SOUTH FORK CHEHALIS RIVER NEAR WILDWOOD, WA",ST,46.44482815,-123.0837376,S,NAD83,0,10,NAVD88,17100103,dv,00065,00003,148403,,wat,,17164583,0,1997-12-05,2023-04-30,5552
USGS,12021800,"CHEHALIS RIVER NEAR ADNA, WA",ST,46.6256583,-123.1018009,S,NAD83,0,4.3,NAVD88,17100103,dv,00065,00003,148406,,wat,,17164583,0,1999-10-15,2023-07-26,5287
USGS,12024000,"SOUTH FORK NEWAUKUM RIVER NEAR ONALASKA, WA",ST,46.57566178,-122.6851159,S,NAD83,0,10,NAVD88,17100103,dv,00065,00003,148410,,wat,,17164583,0,1998-09-30,2023-05-14,5740
USGS,12024400,"NF NEWAUKUM RIVER ABOVE BEAR CREEK NEAR FOREST, WA",ST,46.66732635,-122.7701209,S,NAD83,0,10,NAVD88,17100103,dv,00065,00003,148412,,wat,,17164583,0,1997-12-05,2023-04-30,5836
USGS,12026150,"SKOOKUMCHUCK RIVER BL BLDY RUN CR NR CENTRALIA, WA",ST,46.79010157,-122.7354019,S,NAD83,0,5,NAVD88,17100103,dv,00065,00003,148422,,wat,,17164583,0,1986-02-15,2023-07-26,12405
USGS,12027500,"CHEHALIS RIVER NEAR GRAND MOUND, WA",ST,46.7759343,-123.0356919,S,NAD83,0,5,NAVD88,17100103,dv,00065,00003,148430,,wat,,17164583,0,1985-05-01,2023-07-26,13448
USGS,12031000,"CHEHALIS RIVER AT PORTER, WA",ST,46.93926375,-123.3143194,S,NAD83,0,5,NAVD88,17100103,dv,00065,00003,148444,,wat,,17164583,0,1990-02-23,2023-07-26,12056
USGS,12035000,"SATSOP RIVER NEAR SATSOP, WA",ST,47.0006512,-123.4948838,S,NAD83,0,5,NAVD88,17100104,dv,00065,00003,148455,,wat,,17164583,0,1985-08-02,2023-07-26,13406
USGS,12035100,"CHEHALIS RIVER NEAR MONTESANO, WA",ST,46.96231778,-123.6046072,S,NAD83,0,0.09,NAVD88,17100104,dv,00065,00003,296217,"[NAVD 1988, feet]",wat,,17164583,0,2001-10-02,2023-07-26,6909
USGS,12035400,"WYNOOCHEE RIVER NEAR GRISDALE, WA",ST,47.38036689,-123.6098916,S,NAD83,630,10,NGVD29,17100104,dv,00065,00003,148465,,wat,,17164583,0,1987-11-17,2023-07-26,11477
USGS,12036000,"WYNOOCHEE RIVER ABOVE SAVE CREEK NEAR ABERDEEN, WA",ST,47.2989784,-123.6532235,S,NAD83,,,,17100104,dv,00065,00003,148471,,wat,,17164583,0,1987-11-14,2023-07-26,11237
USGS,12037400,"WYNOOCHEE RIVER ABOVE BLACK CREEK NR MONTESANO, WA",ST,47.0114831,-123.6554417,S,NAD83,0,5,NAVD88,17100104,dv,00065,00003,148479,,wat,,17164583,0,1989-03-25,2023-07-26,10889
USGS,12039005,"HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS, WA",ST,47.23147599,-123.974063,S,NAD83,90,1,NGVD29,17100105,dv,00065,00003,148483,,wat,,17164583,0,2002-07-20,2023-04-30,7188
USGS,12039500,"QUINAULT RIVER AT QUINAULT LAKE, WA",ST,47.4575863,-123.8893446,S,NAD83,178.44,0.01,NGVD29,17100102,dv,00065,00003,148487,,wat,,17164583,0,1989-10-01,2023-07-26,11725
USGS,12040500,"QUEETS RIVER NEAR CLEARWATER, WA",ST,47.5378588,-124.3157457,S,NAD83,14.5,10,NGVD29,17100102,dv,00065,00003,148494,,wat,,17164583,0,1988-08-26,2023-07-26,12683
USGS,12041200,"HOH RIVER AT US HIGHWAY 101 NEAR FORKS, WA",ST,47.80674726,-124.2510329,S,NAD83,163.64,10,NGVD29,17100101,dv,00065,00003,148502,,wat,,17164583,0,1998-08-20,2023-07-26,9037
USGS,12043300,"HOKO RIVER NEAR SEKIU, WA",ST,48.24146416,-124.3838328,S,NAD83,37.29,0.11,NAVD88,17110021,dv,00065,00003,148516,,wat,,17164583,0,2000-10-01,2023-07-26,8285
USGS,12054000,"DUCKABUSH RIVER NEAR BRINNON, WA",ST,47.68398059,-123.011551,S,NAD83,245.22,0.11,NAVD88,17110018,dv,00065,00003,148566,,wat,,17164583,0,1987-10-01,2023-07-26,11862
USGS,12056500,"NF SKOKOMISH R BL STAIRCASE RPDS NR HOODSPORT, WA",ST,47.51425666,-123.3298868,S,NAD83,762.26,10,NGVD29,17110017,dv,00065,00003,148571,,wat,,17164583,0,1985-04-01,2023-07-26,13438
USGS,12059500,"NORTH FORK SKOKOMISH RIVER NEAR POTLATCH, WA",ST,47.32981429,-123.2432128,S,NAD83,63.49,10,NGVD29,17110017,dv,00065,00003,148590,,wat,,17164583,0,1994-10-02,2023-07-26,10467
USGS,12060500,"SOUTH FORK SKOKOMISH RIVER NEAR UNION, WA",ST,47.34036949,-123.2801586,S,NAD83,103.35,10,NGVD29,17110017,dv,00065,00003,148594,,wat,,17164583,0,1995-10-18,2023-07-26,10075
USGS,12061500,"SKOKOMISH RIVER NEAR POTLATCH, WA",ST,47.3098151,-123.1770995,S,NAD83,13.99,0.02,NAVD88,17110017,dv,00065,00003,148596,,wat,,17164583,0,1998-10-02,2023-07-26,9016
USGS,12073500,"HUGE CREEK NEAR WAUNA, WA",ST,47.38926205,-122.6990241,S,NAD83,113,1.6,NAVD88,17110019,dv,00065,00003,148621,,wat,,17164583,0,1987-10-01,2023-07-26,12570
USGS,12082500,"NISQUALLY RIVER NEAR NATIONAL, WA",ST,46.75260766,-122.0837194,S,NAD83,1450,10,NGVD29,17110015,dv,00065,00003,148651,,wat,,17164583,0,1985-05-20,2023-07-26,13573
USGS,12086500,"NISQUALLY RIVER AT LA GRANDE, WA",ST,46.83927048,-122.3292809,S,NAD83,490,10,NGVD29,17110015,dv,00065,00003,148664,,wat,,17164583,0,1996-10-02,2023-07-26,9753
USGS,12087000,"MASHEL RIVER NEAR LA GRANDE, WA",ST,46.85677048,-122.3026139,S,NAD83,619.53,10,NGVD29,17110015,dv,00065,00003,148666,,wat,,17164583,0,1991-09-30,2023-07-26,10821
USGS,12088000,"OHOP CREEK NEAR EATONVILLE, WA",ST,46.88093699,-122.2790026,S,NAD83,517.76,10,NGVD29,17110015,dv,00065,00003,148668,,wat,,17164583,0,1993-06-22,2023-07-26,10391
USGS,12089208,"CENTRALIA POWER CANAL NEAR MCKENNA, WA",ST-CA,46.9001003,-122.4984532,S,NAD83,330,10,NGVD29,17110015,dv,00065,00003,148673,,wat,,17164583,0,1985-06-01,2023-07-26,12568
USGS,12089500,"NISQUALLY RIVER AT MCKENNA, WA",ST,46.93343245,-122.5609563,S,NAD83,285.47,10,NGVD29,17110015,dv,00065,00003,148675,,wat,,17164583,0,1997-08-27,2023-07-26,9446
USGS,12090400,"NORTH FORK CLOVER CREEK NEAR PARKLAND, WA",ST,47.13454378,-122.4151216,S,NAD83,315,20,NGVD29,17110019,dv,00065,00003,148684,,wat,,17164583,0,1999-10-02,2023-07-26,7669
USGS,12090500,"CLOVER CREEK NEAR TILLICUM, WA",ST,47.14593158,-122.5104019,S,NAD83,248.99,0.01,NGVD29,17110019,dv,00065,00003,148688,,wat,,17164583,0,1990-10-01,2023-07-26,10704
USGS,12091100,"FLETT CREEK AT TACOMA, WA",ST,47.1888583,-122.5201028,S,NAD83,189.32,10,NAVD88,17110019,dv,00065,00003,148696,,wat,,17164583,0,1987-10-01,2023-07-26,11232
USGS,12091500,"CHAMBERS CREEK BL LEACH CREEK NEAR STEILACOOM, WA",ST,47.1975982,-122.5287364,S,NAD83,100,10,NGVD29,17110019,dv,00065,00003,148704,,wat,,17164583,0,1997-09-30,2023-07-26,8456
USGS,12092000,"PUYALLUP RIVER NEAR ELECTRON, WA",ST,46.9037164,-122.0351092,S,NAD83,1636.67,0.1,NAVD88,17110014,dv,00065,00003,148707,,wat,,17164583,0,1988-09-30,2023-07-26,12362
USGS,12093500,"PUYALLUP RIVER NEAR ORTING, WA",ST,47.03926867,-122.2078925,S,NAD83,352.5,10,NGVD29,17110014,dv,00065,00003,148714,,wat,,17164583,0,1988-09-30,2023-07-26,11091
USGS,12094000,"CARBON RIVER NEAR FAIRFAX, WA",ST,47.02788105,-122.0326105,S,NAD83,1201.7,10,NGVD29,17110014,dv,00065,00003,148720,,wat,,17164583,0,1994-05-05,2023-07-26,10212
USGS,12095000,"SOUTH PRAIRIE CREEK AT SOUTH PRAIRIE, WA",ST,47.13954628,-122.0926135,S,NAD83,400,10,NGVD29,17110014,dv,00065,00003,323453,,wat,,17164583,0,1987-08-20,2023-07-26,12365
USGS,12098500,"WHITE RIVER NEAR BUCKLEY, WA",ST,47.1512137,-121.9498317,S,NAD83,,,,17110014,dv,00065,00003,148750,,wat,,17164583,0,1987-10-01,2023-07-26,9999
USGS,12099200,"WHITE RIVER ABOVE BOISE CREEK AT BUCKLEY, WA",ST,47.17388889,-122.0080556,S,NAD83,611.45,0.01,NAVD88,17110014,dv,00065,00003,148779,,wat,,17164583,0,2003-07-18,2023-07-26,6937
USGS,12100496,"WHITE RIVER NEAR AUBURN, WA",ST,47.26593409,-122.2298417,S,NAD83,,,,17110014,dv,00065,00003,148804,,wat,,17164583,0,1987-08-20,2023-07-27,10807
USGS,12102190,"SWAN CREEK AT 80TH ST EAST NEAR TACOMA, WA",ST,47.184544,-122.393733,S,NAD83,395,20,NGVD29,17110014,dv,00065,00003,148876,,wat,,17164583,0,1989-10-01,2023-04-30,6934
USGS,12106700,"GREEN RIVER AT PURIFICATION PLANT NEAR PALMER, WA",ST,47.30510257,-121.8506647,S,NAD83,859.53,10,NGVD29,17110013,dv,00065,00003,148905,,wat,,17164583,0,1987-08-20,2023-07-26,12677
USGS,12108500,"NEWAUKUM CREEK NEAR BLACK DIAMOND, WA",ST,47.2756564,-122.059559,S,NAD83,310,10,NGVD29,17110013,dv,00065,00003,148914,,wat,,17164583,0,1987-10-01,2023-07-26,12409
USGS,12112600,"BIG SOOS CREEK ABOVE HATCHERY NEAR AUBURN, WA",ST,47.31232289,-122.165396,S,NAD83,77.2,10,NGVD29,17110013,dv,00065,00003,148926,,wat,,17164583,0,1996-10-01,2023-07-26,9752
USGS,12113000,"GREEN RIVER NEAR AUBURN, WA",ST,47.3123228,-122.2040082,S,NAD83,,,,17110013,dv,00065,00003,326115,,wat,,17164583,0,1986-09-16,2023-07-26,13051
USGS,12113346,"SPRINGBROOK CREEK AT ORILLIA, WA",ST,47.43121109,-122.2276213,S,NAD83,0,0.01,NAVD88,17110013,dv,00065,00003,148931,,wat,,17164583,0,1993-10-07,2023-07-26,10381
USGS,12113347,"MILL CREEK AT EARTHWORKS PARK AT KENT, WA",ST,47.38315577,-122.2248429,S,NAD83,,,,17110013,dv,00065,00003,148933,,wat,,17164583,0,1993-12-10,2023-07-26,10529
USGS,12113349,"MILL CREEK NEAR MOUTH AT ORILLIA, WA",ST,47.43009988,-122.2431772,S,NAD83,0,0.1,NAVD88,17110013,dv,00065,00003,148935,,wat,,17164583,0,1994-02-26,2023-07-26,10442
USGS,12115500,"REX RIVER NEAR CEDAR FALLS, WA",ST,47.35066169,-121.6631582,S,NAD83,1700,10,NGVD29,17110012,dv,00065,00003,148978,,wat,,17164583,0,1988-10-01,2023-07-26,12463
USGS,12115700,"BOULDER CREEK NEAR CEDAR FALLS, WA",ST,47.36621625,-121.6928821,S,NAD83,,,,17110012,dv,00065,00003,148980,,wat,,17164583,0,1987-10-01,2023-07-24,10836
USGS,12116100,"CANYON CREEK NEAR CEDAR FALLS, WA",ST,47.4195473,-121.7664977,S,NAD83,1040,10,NGVD29,17110012,dv,00065,00003,148985,,wat,,17164583,0,1987-10-01,2023-07-26,12203
USGS,12116400,"CEDAR RIVER AT POWERPLANT AT CEDAR FALLS, WA",ST,47.41871388,-121.781498,S,NAD83,900,10,NGVD29,17110012,dv,00065,00003,148987,,wat,,17164583,0,2001-10-02,2023-07-26,7814
USGS,12116500,"CEDAR RIVER AT CEDAR FALLS, WA",ST,47.41704715,-121.792054,S,NAD83,902.1,10,NGVD29,17110012,dv,00065,00003,148989,,wat,,17164583,0,1989-05-18,2023-07-26,12345
USGS,12117000,"TAYLOR CREEK NEAR SELLECK, WA",ST,47.3864913,-121.8462217,S,NAD83,940,10,NGVD29,17110012,dv,00065,00003,148996,,wat,,17164583,0,1989-09-30,2023-07-26,11777
USGS,12117500,"CEDAR RIVER NEAR LANDSBURG, WA",ST,47.3937127,-121.9545585,S,NAD83,565.9,10,NGVD29,17110012,dv,00065,00003,148998,,wat,,17164583,0,1985-04-01,2023-07-26,13849
USGS,12117600,"CEDAR RIVER BELOW DIVERSION NEAR LANDSBURG, WA",ST,47.3795458,-121.983448,S,NAD83,490,10,NGVD29,17110012,dv,00065,00003,149000,,wat,,17164583,0,1991-12-12,2023-07-26,11492
USGS,12119000,"CEDAR RIVER AT RENTON, WA",ST,47.4825999,-122.2034547,S,NAD83,15.2,10,NGVD29,17110012,dv,00065,00003,149019,,wat,,17164583,0,1991-10-02,2023-07-26,11200
USGS,12120600,"ISSAQUAH CREEK NEAR HOBART, WA",ST,47.45732368,-122.005117,S,NAD83,300,10,NGVD29,17110012,dv,00065,00003,149035,,wat,,17164583,0,1988-09-30,2023-07-26,12561
USGS,12121600,"ISSAQUAH CREEK NEAR MOUTH NEAR ISSAQUAH, WA",ST,47.55232299,-122.0478975,S,NAD83,35.99,10,NGVD29,17110012,dv,00065,00003,149039,,wat,,17164583,0,1988-09-30,2023-07-26,12588
USGS,12134500,"SKYKOMISH RIVER NEAR GOLD BAR, WA",ST,47.83732546,-121.6667809,S,NAD83,213.02,0.08,NAVD88,17110009,dv,00065,00003,149079,,wat,,17164583,0,1985-06-04,2023-07-26,13417
USGS,12137290,"SOUTH FORK SULTAN RIVER NEAR SULTAN, WA",ST,47.94732637,-121.6267826,S,NAD83,1475,20,NGVD29,17110009,dv,00065,00003,149087,,wat,,17164583,0,1991-10-04,2023-07-27,11393
USGS,12137800,"SULTAN RIVER BELOW DIVERSION DAM NEAR SULTAN, WA",ST,47.95926837,-121.7973447,S,NAD83,,,,17110009,dv,00065,00003,149094,,wat,,17164583,0,1987-10-01,2023-07-26,11672
USGS,12138160,"SULTAN RIVER BELOW POWERPLANT NEAR SULTAN, WA",ST,47.90732356,-121.8153994,S,NAD83,267,0.1,NGVD29,17110009,dv,00065,00003,149106,,wat,,17164583,0,1996-10-02,2023-07-26,9739
USGS,12141300,"MIDDLE FORK SNOQUALMIE RIVER NEAR TANNER, WA",ST,47.48593975,-121.6478809,S,NAD83,780,10,NGVD29,17110010,dv,00065,00003,149114,,wat,,17164583,0,1985-05-16,2023-07-26,13120
USGS,12142000,"NF SNOQUALMIE RIVER NEAR SNOQUALMIE FALLS, WA",ST,47.61482536,-121.7134437,S,NAD83,1130,10,NGVD29,17110010,dv,00065,00003,149118,,wat,,17164583,0,1985-08-10,2023-07-26,12736
USGS,12143600,"SF SNOQUALMIE RIVER AT EDGEWICK, WA",ST,47.45260396,-121.7178847,S,NAD83,574.3,0.11,NAVD88,17110010,dv,00065,00003,296243,,wat,,17164583,0,1987-10-01,2023-07-26,12966
USGS,12143700,"BOXLEY CREEK NEAR CEDAR FALLS, WA",ST,47.43260287,-121.7523308,S,NAD83,1220,10,NGVD29,17110010,dv,00065,00003,149130,,wat,,17164583,0,1987-10-01,2023-07-26,12666
USGS,12143900,"BOXLEY CREEK NEAR EDGEWICK, WA",ST,47.44871459,-121.7317744,S,NAD83,650,10,NGVD29,17110010,dv,00065,00003,149134,,wat,,17164583,0,1996-10-02,2023-07-26,9660
USGS,12144000,"SF SNOQUALMIE RIVER AT NORTH BEND, WA",ST,47.49288017,-121.7901109,S,NAD83,426.32,0.03,NAVD88,17110010,dv,00065,00003,149136,,wat,,17164583,0,1987-10-01,2023-07-26,12257
USGS,12144500,"SNOQUALMIE RIVER NEAR SNOQUALMIE, WA",ST,47.5451019,-121.842336,S,NAD83,120,10,NGVD29,17110010,dv,00065,00003,296245,,wat,,17164583,0,1998-11-05,2023-07-26,8985
USGS,12145500,"RAGING RIVER NEAR FALL CITY, WA",ST,47.53982388,-121.9090047,S,NAD83,250,10,NGVD29,17110010,dv,00065,00003,149142,,wat,,17164583,0,1988-05-10,2023-07-26,12798
USGS,12147600,"SOUTH FORK TOLT RIVER NEAR INDEX, WA",ST,47.7067714,-121.6001069,S,NAD83,1850,10,NGVD29,17110010,dv,00065,00003,149155,,wat,,17164583,0,1987-08-15,2023-07-26,12889
USGS,12148000,"SOUTH FORK TOLT RIVER NEAR CARNATION, WA",ST,47.68926929,-121.7134457,S,NAD83,1300,10,NGVD29,17110010,dv,00065,00003,149163,,wat,,17164583,0,1985-05-30,2023-07-26,13663
USGS,12148300,"SF TOLT RIVER BL REGULATING BASIN NR CARNATION, WA",ST,47.69676817,-121.7873379,S,NAD83,670,10,NGVD29,17110010,dv,00065,00003,296254,,wat,,17164583,0,1990-05-03,2023-07-26,11291
USGS,12148500,"TOLT RIVER NEAR CARNATION, WA",ST,47.69565678,-121.8240056,S,NAD83,348,10,NGVD29,17110010,dv,00065,00003,149173,,wat,,17164583,0,1985-05-15,2023-07-26,13710
USGS,12150800,"SNOHOMISH RIVER NEAR MONROE, WA",ST,47.830932,-122.048459,S,NAD83,13.25,10,NGVD29,17110011,dv,00065,00003,149183,,wat,,17164583,0,1997-10-01,2023-07-26,9292
USGS,12155300,"PILCHUCK RIVER NEAR SNOHOMISH, WA",ST,47.9348201,-122.0731848,S,NAD83,30,20,NGVD29,17110011,dv,00065,00003,149189,,wat,,17164583,0,1999-09-21,2023-07-26,8595
USGS,12155500,"SNOHOMISH RIVER AT SNOHOMISH, WA",ST,47.9127333,-122.1064583,S,NAD83,,,,17110011,dv,00065,00003,166748,,wat,,17164583,0,1998-09-30,2023-07-26,4585
USGS,12158010,"WEST FORK TULALIP CREEK NEAR TULALIP, WA",ST,48.0992634,-122.2909776,S,NAD83,120,10,NGVD29,17110019,dv,00065,00003,149201,,wat,,17164583,0,2000-11-14,2023-07-26,7600
USGS,12167000,"NF STILLAGUAMISH RIVER NEAR ARLINGTON, WA",ST,48.26149178,-122.0476407,S,NAD83,89.34,10,NGVD29,17110008,dv,00065,00003,149269,,wat,,17164583,0,1992-09-30,2023-07-26,9622
USGS,12175500,"THUNDER CREEK NEAR NEWHALEM, WA",ST,48.6726287,-121.0728964,S,NAD83,1220,10,NGVD29,17110005,dv,00065,00003,149330,,wat,,17164583,0,1998-10-10,2023-07-26,7323
USGS,12178000,"SKAGIT RIVER AT NEWHALEM, WA",ST,48.67179229,-121.2462348,S,NAD83,401.5,10,NGVD29,17110005,dv,00065,00003,149339,,wat,,17164583,0,1985-05-16,2023-07-26,10401
USGS,12178100,"NEWHALEM CREEK NEAR NEWHALEM, WA",ST,48.66012536,-121.2476233,S,NAD83,1000,20,NGVD29,17110005,dv,00065,00003,149344,,wat,,17164583,0,1996-09-10,2023-07-26,8850
USGS,12179900,"BACON CREEK BELOW OAKES CREEK NEAR MARBLEMOUNT, WA",ST,48.6045662,-121.3995727,S,NAD83,410,10,NGVD29,17110005,dv,00065,00003,149348,,wat,,17164583,0,1998-11-03,2023-07-26,8137
USGS,12181000,"SKAGIT RIVER AT MARBLEMOUNT, WA",ST,48.5337306,-121.4298499,S,NAD83,305.1,10,NGVD29,17110005,dv,00065,00003,149353,,wat,,17164583,0,1985-05-04,2023-07-26,12689
USGS,12186000,"SAUK RIVER AB WHITE CHUCK RIVER NR  DARRINGTON, WA",ST,48.16872009,-121.4706723,S,NAD83,930,10,NGVD29,17110006,dv,00065,00003,149377,,wat,,17164583,0,1985-07-02,2023-07-26,12765
USGS,12189500,"SAUK RIVER NEAR SAUK, WA",ST,48.42455859,-121.5684634,S,NAD83,266,10,NGVD29,17110006,dv,00065,00003,149391,,wat,,17164583,0,1993-09-30,2023-07-26,9635
USGS,12194000,"SKAGIT RIVER NEAR CONCRETE, WA",ST,48.52428059,-121.770974,S,NAD83,133.96,0.02,NAVD88,17110007,dv,00065,00003,149407,,wat,,17164583,0,1985-12-09,2023-07-26,13148
USGS,12199000,"SKAGIT RIVER NEAR SEDRO WOOLLEY, WA",ST,48.4839962,-122.2432123,S,NAD83,3.81,0.03,NAVD88,17110007,dv,00065,00003,149423,,wat,,17164583,0,1998-12-08,2023-07-26,8241
USGS,12200500,"SKAGIT RIVER NEAR MOUNT VERNON, WA",ST,48.4448278,-122.3354369,S,NAD83,3.8,0.01,NAVD88,17110007,dv,00065,00003,149430,,wat,,17164583,0,1988-04-11,2023-07-26,11985
USGS,12201500,"SAMISH RIVER NEAR BURLINGTON, WA",ST,48.54594127,-122.3382169,S,NAD83,36.72,0.02,NAVD88,17110002,dv,00065,00003,149447,,wat,,17164583,0,2001-10-01,2023-07-26,7531
USGS,12201950,"ANDERSON CREEK NEAR BELLINGHAM, WA",ST,48.6737223,-122.2673823,S,NAD83,311.83,0.07,NAVD88,17110004,dv,00065,00003,149449,,wat,,17164583,0,2007-10-01,2023-07-26,5657
USGS,12201960,"BRANNIAN CREEK AT S BAY DR NR WICKERSHAM, WA",ST,48.66899978,-122.2801605,S,NAD83,330.13,0.12,NAVD88,17110004,dv,00065,00003,149452,,wat,,17164583,0,2001-10-12,2023-07-25,7104
USGS,12202300,"OLSEN CREEK NEAR BELLINGHAM, WA",ST,48.7512221,-122.3534976,S,NAD83,309.98,0.1,NAVD88,17110004,dv,00065,00003,149456,,wat,,17164583,0,2001-10-12,2023-07-26,7841
USGS,12202310,"CARPENTER CREEK NEAR BELLINGHAM, WA",ST,48.75399999,-122.354053,S,NAD83,316.76,0.1,NAVD88,17110004,dv,00065,00003,149458,,wat,,17164583,0,2002-05-22,2023-07-26,7278
USGS,12202400,"EUCLID CR AT EUCLID AVE AT BELLINGHAM, WA",ST,48.7487209,-122.4093331,S,NAD83,324.83,0.12,NAVD88,17110004,dv,00065,00003,149460,,wat,,17164583,0,2001-10-12,2023-06-21,6688
USGS,12202450,"SILVER BEACH CR AT MAYNARD PL AT BELLINGHAM, WA",ST,48.7692772,-122.4065547,S,NAD83,318.82,0.01,NAVD88,17110002,dv,00065,00003,149464,,wat,,17164583,0,2001-10-13,2023-07-26,7381
USGS,12205000,"NF NOOKSACK RIVER BL CASCADE CREEK NR GLACIER, WA",ST,48.90595739,-121.8443104,S,NAD83,1250.99,0.04,NAVD88,17110004,dv,00065,00003,149468,,wat,,17164583,0,1994-06-29,2023-07-26,10139
USGS,12208000,"MF NOOKSACK RIVER NEAR DEMING, WA",ST,48.7792828,-122.1065434,S,NAD83,580,10,NGVD29,17110004,dv,00065,00003,149487,,wat,,17164583,0,1995-09-30,2023-07-25,9674
USGS,12209490,"SKOOKUM CREEK ABOVE DIVERSION NEAR WICKERSHAM, WA",ST,48.6715016,-122.1396,1,NAD83,410,20,NGVD29,17110004,dv,00065,00003,149501,[(2)],wat,,17164583,0,1998-09-30,2023-06-15,8311
